id_institucion,cue,nombre,establecimiento_cabecera,id_edificio,nivel_educativo,categoria,ambito
1260,700062800,ESCUELA NUEVA JUAN FANZOLATO,ESCUELA NUEVA JUAN FANZOLATO,516,PRIMARIO,SEGUNDA,PRIVADO
1261,700079600,ESCUELA NUEVA JUAN FANZOLATO,ESC. NUEVA JUAN FANZOLATO,516,SECUNDARIO,TERCERA,PRIVADO
1262,700076500,COLEGIO EXCELLENCE COLLEGE,COLEGIO EXCELLENCE COLLEGE,517,PRIMARIO,PRIMERA,PRIVADO
1263,700090900,COLEGIO EXCELLENCE COLLEGE,COLEGIO EXCELLENCE COLLEGE,517,INICIAL,PRIMERA,PRIVADO
1264,700079000,JINZ DULCE CORAZON DE MARIA,JINZ DULCE CORAZON DE MARIA,518,INICIAL,PRIMERA,PRIVADO
1265,700079700,CENTRO EDUCATIVO TERAPEUTICO IN MANUS,CENTRO EDUCATIVO TERAPEUTICO IN MANUS,519,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1266,700090600,INSTITUTO DE DANZAS ROCIO,INSTITUTO DE DANZAS ROCIO,520,NO FORMAL,NO DEFINIDO,PRIVADO
1267,700109800,INSTITUTO DE INGLES LOTUS,INSTITUTO DE INGLES LOTUS,521,NO FORMAL,NO DEFINIDO,PRIVADO
1268,700023700,COLEGIO DE NIVEL INICIAL JARDIN DE NAZARETH,COLEGIO DE NIVEL INICIAL JARDIN DE NAZARETH,428,INICIAL,SEGUNDA,PRIVADO
1269,700050800,COLEGIO PRESBITERO FRANCISCO PEREZ HERNANDEZ,COLEGIO SECUNDARIO PBRO. FRANCISCO PEREZ HERNANDEZ,428,SECUNDARIO,PRIMERA,PRIVADO
1270,700058700,PRESBITERO FRANCISCO PEREZ HERNANDEZ,PRESBITERO FRANCISCO PEREZ HERNANDEZ,428,PRIMARIO,PRIMERA,PRIVADO
1271,700028200,COLEGIO INTEGRAL INDEPENDENCIA,COLEGIO INTEGRAL INDEPENDENCIA,522,PRIMARIO,TERCERA,PRIVADO
1272,700078200,COLEGIO INTEGRAL INDEPENDENCIA,COLEGIO INTEGRAL INDEPENDENCIA,522,SECUNDARIO,TERCERA,PRIVADO
1273,700093500,INSTITUTO DANSER,INSTITUTO DANSER,523,NO FORMAL,NO DEFINIDO,PRIVADO
1274,700113900,COLEGIO EUTOPIA,COLEGIO EUTOPIA,524,INICIAL,NO DEFINIDO,PRIVADO
1274,700113900,COLEGIO EUTOPIA,COLEGIO EUTOPIA,524,PRIMARIO,NO DEFINIDO,PRIVADO
1275,700033700,CIUDAD DEL SOL,CIUDAD DEL SOL,525,INICIAL,PRIMERA,PRIVADO
1275,700033700,CIUDAD DEL SOL,CIUDAD DEL SOL,525,PRIMARIO,PRIMERA,PRIVADO
1276,700080100,CIUDAD DEL SOL,CIUDAD DEL SOL,525,SECUNDARIO,TERCERA,PRIVADO
1277,700063500,INSTITUTO SUPERIOR DE FORMACIoN DOCENTE SANTA MARiA,INSTITUTO SUPERIOR DE FORMACION DOCENTE SANTA MARI,526,SUPERIOR,PRIMERA,PRIVADO
1278,700072800,COLEGIO NUESTRA SEnORA DE TULUM,NUESTRA SENORA DE TULUM,526,INICIAL,PRIMERA,PRIVADO
1279,700065800,HOGAR Y CENTRO DE DIA HUARPES,CENTRO EDUCATIVO TERAPEUTICO HUARPES,527,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1280,700094800,INSTITUTO DE INGLES INTEGRAL LINK,INSTITUTO DE INGLES INTEGRAL LINK,522,NO FORMAL,NO DEFINIDO,PRIVADO
1281,700089700,COLEGIO SANTISIMO SACRAMENTO,COLEGIO SANTISIMO SACRAMENTO,528,SECUNDARIO,PRIMERA,PRIVADO
1282,700076200,COLEGIO SAN AGUSTIN,COLEGIO SAN AGUSTIN,529,PRIMARIO,PRIMERA,PRIVADO
1283,700090800,COLEGIO SAN AGUSTIN INICIAL,COLEGIO SAN AGUSTIN,530,INICIAL,PRIMERA,PRIVADO
1284,700080700,COLEGIO MERCEDARIO,COLEGIO MERCEDARIO,531,INICIAL,PRIMERA,PRIVADO
1284,700080700,COLEGIO MERCEDARIO,COLEGIO MERCEDARIO,531,PRIMARIO,PRIMERA,PRIVADO
1285,700074000,COLEGIO SANTISIMO SACRAMENTO,COLEGIO SANTISIMO SACRAMENTO,528,INICIAL,PRIMERA,PRIVADO
1285,700074000,COLEGIO SANTISIMO SACRAMENTO,COLEGIO SANTISIMO SACRAMENTO,528,PRIMARIO,PRIMERA,PRIVADO
1286,700117600,COLEGIO MERCEDARIO,COLEGIO MERCEDARIO,531,SECUNDARIO,NO DEFINIDO,PRIVADO
1287,700090300,COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA,COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA,532,INICIAL,CUARTA,PRIVADO
1287,700090300,COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA,COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA,532,PRIMARIO,CUARTA,PRIVADO
1288,700092700,COLEGIO ARCO IRIS,COLEGIO ARCO IRIS,533,INICIAL,TERCERA,PRIVADO
1288,700092700,COLEGIO ARCO IRIS,COLEGIO ARCO IRIS,533,PRIMARIO,TERCERA,PRIVADO
1289,700115500,INSTITUTO PRIVADO DE EDUCACION MUSICAL FRANZ SCHUBERT,INSTITUTO PRIVADO DE EDUCACION MUSICAL FRANZ SCHUBERT,534,NO FORMAL,NO DEFINIDO,PRIVADO
1290,700080800,INSTITUTO SUPERIOR DE FORMACION DOCENTE SANTA CECILIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE SANTA CECILIA,534,SUPERIOR,CUARTA,PRIVADO
1291,700116300,COMPLEJO EDUCATIVO ARTISITICO JELU,COMPLEJO EDUCATIVO ARTISITICO JELU,535,INICIAL,NO DEFINIDO,PRIVADO
1291,700116300,COMPLEJO EDUCATIVO ARTISITICO JELU,COMPLEJO EDUCATIVO ARTISITICO JELU,535,PRIMARIO,NO DEFINIDO,PRIVADO
1292,700010400,COLEGIO PARROQUIAL SAN JUAN BOSCO,COLEGIO PARROQUIAL SAN JUAN BOSCO,536,UEPA,PRIMERA,PRIVADO
1293,700042500,COLEGIO PARROQUIAL SAN JUAN BOSCO,COLEGIO PARROQUIAL SAN JUAN BOSCO,536,INICIAL,PRIMERA,PRIVADO
1293,700042500,COLEGIO PARROQUIAL SAN JUAN BOSCO,COLEGIO PARROQUIAL SAN JUAN BOSCO,536,PRIMARIO,PRIMERA,PRIVADO
1294,700042900,COLEGIO PARROQUIAL SAN JUAN BOSCO,COLEGIO PARROQUIAL SAN JUAN BOSCO,536,AGROTECNICA,TERCERA,PRIVADO
1295,700070600,COLEGIO PARROQUIAL SAN JUAN BOSCO,COLEGIO PARROQUIAL SAN JUAN BOSCO,536,TECNICO,PRIMERA,PRIVADO
1296,700013500,COLEGIO SAN ANTONIO DE PADUA,COLEGIO SAN ANTONIO DE PADUA,537,INICIAL,PRIMERA,PRIVADO
1296,700013500,COLEGIO SAN ANTONIO DE PADUA,COLEGIO SAN ANTONIO DE PADUA,537,PRIMARIO,PRIMERA,PRIVADO
1297,700079100,COLEGIO SAN ANTONIO DE PADUA,COLEGIO SAN ANTONIO DE PADUA,537,SECUNDARIO,TERCERA,PRIVADO
1298,700035000,COLEGIO PARROQUIAL SANTA LUCIA,COLEGIO PARROQUIAL SANTA LUCIA,538,PRIMARIO,PRIMERA,PRIVADO
1299,700076000,COLEGIO PARROQUIAL SANTA LUCIA,COLEGIO PARROQUIAL SANTA LUCIA,538,SECUNDARIO,SEGUNDA,PRIVADO
1300,700110800,COLEGIO PARROQUIAL SANTA LUCIA,COLEGIO PARROQUIAL SANTA LUCIA,538,INICIAL,PRIMERA,PRIVADO
1301,700117800,COLEGIO SAINT PAUL BILINGUE MONTESORI,COLEGIO SAINT PAUL BILINGUE MONTESORI,539,INICIAL,NO DEFINIDO,PRIVADO
1302,700063300,COLEGIO SAINT PAUL BILINGUE MONTESORI,COLEGIO SAINT PAUL BILINGUE MONTESORI,539,PRIMARIO,NO DEFINIDO,PRIVADO
1303,700083100,COLEGIO EL SEIBO,COLEGIO DE EDUCACION INICIAL Y PRIMARIA EL SEIBO,540,INICIAL,SEGUNDA,PRIVADO
1303,700083100,COLEGIO EL SEIBO,COLEGIO DE EDUCACION INICIAL Y PRIMARIA EL SEIBO,540,PRIMARIO,SEGUNDA,PRIVADO
1304,700088300,COLEGIO SAN VALENTIN,COLEGIO SAN VALENTIN,541,INICIAL,TERCERA,PRIVADO
1304,700088300,COLEGIO SAN VALENTIN,COLEGIO SAN VALENTIN,541,PRIMARIO,TERCERA,PRIVADO
1305,700036100,COLEGIO NUESTRA SENORA DE LA CONSOLACION,COLEGIO NUESTRA SENORA DE LA CONSOLACION,542,INICIAL,SEGUNDA,PRIVADO
1305,700036100,COLEGIO NUESTRA SENORA DE LA CONSOLACION,COLEGIO NUESTRA SENORA DE LA CONSOLACION,542,PRIMARIO,SEGUNDA,PRIVADO
1306,700035800,COLEGIO NUESTRA SENORA DE LA CONSOLACION,COLEGIO NUESTRA SENORA DE LA CONSOLACION,542,SECUNDARIO,SEGUNDA,PRIVADO
1307,700188500,ESTRELLA DE SAN JUAN,ANEXO DIOGENES PERRAMON,220,PRIMARIO,SEGUNDA,PUBLICO
1308,700070001,ANEXO ESCUELA TEC. CAP. LAB. N° 11,BARTOLOME DEL BONO,306,,,
1309,700005401,ANEXO E.E.E INSTITUTO SAN JUAN EDUDES,SAN JUAN EUDES,190,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1310,700065201,ANEXO TALLER PROTEGIDO E.E.E ALFREDO FORTABAT,E.E.E. Y FORMACION LABORAL ALFREDO FORTABAT,364,,,
1311,700067701,ANEXO UNIDAD EDUCATIVA N° 22 (EX - ETCL JOSE H. GONZALEZ),SATURNINO ARAOZ,25,TEC. CAP. LABORAL,TERCERA,PUBLICO
1312,700019501,AULA SATELITE NOCTURNA 25 DE MAYO,PRILIDIANO PUEYRREDON,308,UEPA,TERCERA,PUBLICO
1313,700079900,CENS CORDILLERA DE LOS ANDES,PROVINCIA DE SANTA CRUZ,120,CENS,TERCERA,PUBLICO
1314,700082000,CENTRO DE EDUCACIoN AGRICOLA N° 2 ,AGROTECNICA DR. MANUEL BELGRANO,127,,,
1315,700111000,CENTRO DE FORMACION PROFESIONAL DE LA UOCRA,UOCRA,543,TECNICO,TERCERA,PUBLICO
1316,700036800,COLEGIO SECUNDARIO NOCTURNO SANTA MARIA,ESCUELA DE COMERCIO ALFONSINA STORNI,391,SECUNDARIO,PRIMERA,PUBLICO
1317,700015601,EEE ANEXO JUANA GODOY DE BRANDES  ,EEE ANEXO JUANA GODOY DE BRANDES ,378,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1318,700118600,SECUNDARIA CAPITAN DE FRAGATA HIPOLITO BUCHARDO,CAPITAN DE FRAGATA HIPOLITO BUCHARDO,144,SECUNDARIO,TERCERA,PUBLICO
1319,700118400,ESCUELA SECUNDARIA COMODORO RIVADAVIA EMER,COMODORO RIVADAVIA EMER,300,SECUNDARIO,TERCERA,PUBLICO
1320,700118300,ESCUELA SECUNDARIA MAR ARGENTINO,MAR ARGENTINO,310,SECUNDARIO,PRIMERA,PUBLICO
1321,700109301,ESCUELA SECUNDARIA PASCUAL CHENA ANEXO RAFAEL ALBERTO ARRIETA,RAFAEL ALBERTO ARRIETA EMER,311,SECUNDARIO,TERCERA,PUBLICO
1322,700075901,INSTITUTO TeCNICO SUPERIOR DE GESTIoN SARMIENTO ANEXO,JOSE LOMBARDO RADICE,259,SUPERIOR,CUARTA,PUBLICO
1323,700099500,J.I.N.Z. Nº 7 BENITO LINCH SEDE,BENITO LINCH,280,INICIAL,SEGUNDA,PUBLICO
1324,700103203,J.I.N.Z. Nº 30 ESCUELA ESPAnA ANEXO,ESPANA,177,INICIAL,PRIMERA,PUBLICO
1325,700102303,J.I.N.Z. Nº 48 AGUSTIN VICTORIO GNECCO ANEXO,GRAL. ESTANISLAO SOLER,104,INICIAL,TERCERA,PUBLICO
1326,700102302,J.I.N.Z. Nº 48 GRAL ESTANISLAO SOLER ANEXO,GRAL. ESTANISLAO SOLER,104,INICIAL,TERCERA,PUBLICO
1327,700024400,NOCTURNA JUAN B. ALBERD,25 DE MAYO,49,UEPA,TERCERA,PUBLICO
1328,700028500,NOCTURNA MONSEnOR RODRIGUEZ Y OLMOS,JUAN JOSE CASTELLI  TURNO MANANA,219,UEPA,TERCERA,PUBLICO
1329,700015000,PROFESOR VICTOR MERCANTE,PROFESOR VICTOR MERCANTE,382,PRIMARIO,TERCERA,PUBLICO
1330,700066326,PROPAA - ZONA ESTE ANEXO 26,ESCUELA SECUNDARIA VICTORINA LENOIR DE NAVARRO,269,PROPAA,CUARTA,PUBLICO
1331,700066305,PROPPA - ZONA ESTE ANEXO 5,ANDINA,91,PROPAA,CUARTA,PUBLICO
1332,700066200,PROPPA - ZONA NORTE,SARMIENTO,43,PROPAA,PRIMERA,PUBLICO
1333,700066423,PROPAA - ZONA OESTE ANEXO 23,PROVINCIA DE BUENOS AIRES,38,PROPAA,CUARTA,PUBLICO
1334,700066123,PROPPA -  ZONA SUR ANEXO,JOSE MANUEL ESTRADA,349,PROPAA,CUARTA,PUBLICO
1335,700045001,PROVINCIA DE CHUBUT ANEXO,24 DE SEPTIEMBRE - EMER,153,PRIMARIO,PRIMERA,PUBLICO
1336,700113800,ESCUELA SECUNDARIA BLAS PARERA,ESCUELA SECUNDARIA BLAS PARERA,544,SECUNDARIO,TERCERA,PUBLICO
1337,700111900,ESCUELA SECUNDARIA WERFIELD SALINAS,ESCUELA SECUNDARIA WERFIELD SALINAS,545,SECUNDARIO,TERCERA,PUBLICO
